order_id,customer_id,status,created_at,shipped_at,delivered_at,returned_at
14239,4470,Cancelled,2021-08-23 07:03:55,,,
14240,316,Complete,2021-04-07 10:22:30,2021-04-07 23:22:30,2021-04-09 14:22:30,
14241,3203,Complete,2021-05-24 10:43:49,2021-05-24 14:43:49,2021-05-25 21:43:49,
14242,3887,Complete,2021-07-15 08:44:35,2021-07-15 09:44:35,2021-07-16 17:44:35,
14243,5296,Complete,2021-10-29 16:57:35,2021-10-30 08:57:35,2021-10-31 16:57:35,
14244,5311,Complete,2021-08-01 02:25:41,2021-08-03 01:25:41,2021-08-04 13:25:41,
14245,1739,Complete,2021-09-10 09:47:47,2021-09-10 15:47:47,2021-09-11 18:47:47,
14246,5881,Complete,2021-08-14 20:22:55,2021-08-15 22:22:55,2021-08-17 03:22:55,
14247,7983,Complete,2021-02-19 02:35:50,2021-02-20 18:35:50,2021-02-22 15:35:50,
14248,7818,Complete,2021-10-02 18:58:06,2021-10-03 19:58:06,2021-10-05 18:58:06,
14249,9186,Complete,2021-08-07 05:37:43,2021-08-07 22:37:43,2021-08-09 16:37:43,
14250,6896,Complete,2021-10-27 09:33:09,2021-10-27 18:33:09,2021-10-29 09:33:09,
14251,3713,Complete,2021-08-16 23:28:20,2021-08-17 04:28:20,2021-08-19 02:28:20,
14252,5850,Complete,2021-10-28 20:54:53,2021-10-29 16:54:53,2021-10-31 03:54:53,
14253,2056,Complete,2021-06-21 22:34:39,2021-06-23 08:34:39,2021-06-24 10:34:39,
14254,7373,Complete,2021-04-25 15:56:58,2021-04-25 19:56:58,2021-04-27 14:56:58,
14255,9323,Complete,2021-03-02 12:05:09,2021-03-03 06:05:09,2021-03-04 23:05:09,
14256,8734,Complete,2021-04-07 06:25:44,2021-04-07 11:25:44,2021-04-08 12:25:44,
14257,6109,Processing,2021-08-16 13:32:33,,,
14258,2159,Complete,2021-10-24 14:40:18,2021-10-26 01:40:18,2021-10-27 11:40:18,
14259,5201,Complete,2021-08-14 21:24:15,2021-08-15 01:24:15,2021-08-16 09:24:15,
14260,8533,Complete,2021-10-01 10:42:23,2021-10-03 09:42:23,2021-10-05 02:42:23,
14261,9662,Complete,2021-04-15 10:32:50,2021-04-15 21:32:50,2021-04-17 03:32:50,
14262,9255,Shipped,2021-09-12 16:43:17,2021-09-13 12:43:17,2021-09-15 08:43:17,
14263,8335,Cancelled,2021-03-11 13:29:30,,,
14264,1388,Complete,2021-06-08 16:43:58,2021-06-09 11:43:58,2021-06-11 10:43:58,
14265,9708,Complete,2021-01-03 02:23:12,2021-01-04 20:23:12,2021-01-06 00:23:12,
14266,4362,Complete,2021-04-21 13:14:10,2021-04-23 05:14:10,2021-04-24 11:14:10,
14267,5788,Processing,2021-04-03 07:21:41,,,
14268,6725,Complete,2021-01-25 20:49:24,2021-01-25 22:49:24,2021-01-27 08:49:24,
14269,7834,Complete,2021-01-15 08:29:13,2021-01-16 23:29:13,2021-01-18 00:29:13,
14270,6906,Cancelled,2021-10-20 21:55:03,,,
14271,8435,Complete,2021-01-23 23:00:49,2021-01-24 15:00:49,2021-01-25 20:00:49,
14272,2998,Complete,2021-04-26 23:26:47,2021-04-28 04:26:47,2021-04-29 12:26:47,
14273,5998,Complete,2021-03-20 13:02:15,2021-03-22 01:02:15,2021-03-23 08:02:15,
14274,5535,Complete,2021-04-09 18:30:58,2021-04-09 20:30:58,2021-04-11 11:30:58,
14275,1616,Returned,2021-07-03 20:35:07,2021-07-05 12:35:07,2021-07-07 00:35:07,2021-07-10 15:35:07
14276,6086,Complete,2021-03-06 02:01:08,2021-03-07 12:01:08,2021-03-08 23:01:08,
14277,4647,Complete,2021-10-21 16:26:15,2021-10-23 06:26:15,2021-10-24 14:26:15,
14278,5783,Complete,2021-02-17 14:56:53,2021-02-19 09:56:53,2021-02-20 11:56:53,
14279,368,Complete,2021-07-12 06:08:54,2021-07-12 19:08:54,2021-07-14 12:08:54,
14280,7906,Complete,2021-08-03 17:17:52,2021-08-05 04:17:52,2021-08-07 01:17:52,
14281,7641,Complete,2021-09-17 11:21:08,2021-09-18 06:21:08,2021-09-20 01:21:08,
14282,2047,Cancelled,2021-10-23 03:53:04,,,
14283,3618,Complete,2021-10-25 00:06:09,2021-10-25 03:06:09,2021-10-26 05:06:09,
14284,9369,Complete,2021-01-01 09:23:26,2021-01-01 20:23:26,2021-01-03 02:23:26,
14285,1538,Cancelled,2021-02-21 01:22:35,,,
14286,7537,Cancelled,2021-01-01 11:32:14,,,
14287,7171,Complete,2021-03-04 10:35:51,2021-03-05 17:35:51,2021-03-07 04:35:51,
14288,9905,Complete,2021-10-17 21:22:18,2021-10-18 19:22:18,2021-10-20 02:22:18,
14289,5606,Complete,2021-07-20 21:05:39,2021-07-22 17:05:39,2021-07-24 05:05:39,
14290,2461,Complete,2021-02-09 14:57:33,2021-02-10 23:57:33,2021-02-12 03:57:33,
14291,1262,Cancelled,2021-04-01 15:44:02,,,
14292,3699,Complete,2021-03-21 08:05:37,2021-03-21 14:05:37,2021-03-22 22:05:37,
14293,1656,Complete,2021-05-21 21:14:38,2021-05-23 06:14:38,2021-05-24 19:14:38,
14294,1116,Complete,2021-02-20 03:46:48,2021-02-22 01:46:48,2021-02-23 01:46:48,
14295,6011,Cancelled,2021-06-25 09:50:08,,,
14296,7395,Cancelled,2021-04-22 14:17:27,,,
14297,8308,Cancelled,2021-04-02 15:07:56,,,
14298,176,Complete,2021-05-16 06:44:18,2021-05-17 15:44:18,2021-05-19 00:44:18,
14299,7153,Complete,2021-08-05 08:40:22,2021-08-07 07:40:22,2021-08-08 19:40:22,
14300,8885,Complete,2021-05-20 10:58:28,2021-05-22 09:58:28,2021-05-23 22:58:28,
14301,2503,Complete,2021-10-20 15:36:26,2021-10-20 18:36:26,2021-10-22 15:36:26,
14302,8802,Complete,2021-01-27 16:13:26,2021-01-28 10:13:26,2021-01-29 14:13:26,
14303,2597,Cancelled,2021-04-04 12:00:30,,,
14304,6343,Complete,2021-10-08 01:55:34,2021-10-08 18:55:34,2021-10-10 15:55:34,
14305,6678,Complete,2021-05-20 21:41:09,2021-05-21 12:41:09,2021-05-22 12:41:09,
14306,9496,Complete,2021-04-18 04:32:37,2021-04-18 21:32:37,2021-04-20 00:32:37,
14307,6266,Complete,2021-05-08 21:48:44,2021-05-09 15:48:44,2021-05-11 12:48:44,
14308,6860,Complete,2021-09-17 16:26:35,2021-09-18 20:26:35,2021-09-20 10:26:35,
14309,1189,Complete,2021-10-14 08:59:24,2021-10-16 04:59:24,2021-10-18 01:59:24,
14310,4939,Complete,2021-03-03 06:19:45,2021-03-04 19:19:45,2021-03-06 10:19:45,
14311,1242,Complete,2021-07-10 00:38:43,2021-07-11 21:38:43,2021-07-13 10:38:43,
14312,5402,Complete,2021-03-05 21:05:17,2021-03-06 16:05:17,2021-03-08 06:05:17,
14313,9317,Complete,2021-08-09 12:43:24,2021-08-10 06:43:24,2021-08-11 07:43:24,
14314,2532,Cancelled,2021-05-16 08:26:16,,,
14315,1950,Complete,2021-03-02 14:17:34,2021-03-03 15:17:34,2021-03-04 16:17:34,
14316,5184,Complete,2021-03-23 21:16:04,2021-03-24 01:16:04,2021-03-25 22:16:04,
14317,6550,Complete,2021-03-08 11:32:49,2021-03-09 06:32:49,2021-03-11 00:32:49,
14318,2443,Cancelled,2021-04-11 11:51:52,,,
14319,8065,Complete,2021-01-09 19:52:50,2021-01-10 01:52:50,2021-01-11 10:52:50,
14320,7186,Cancelled,2021-09-13 14:04:13,,,
14321,2400,Complete,2021-01-30 10:25:20,2021-01-31 14:25:20,2021-02-02 10:25:20,
14322,2410,Complete,2021-07-17 13:16:38,2021-07-18 23:16:38,2021-07-20 10:16:38,
14323,7656,Complete,2021-10-04 02:54:58,2021-10-05 15:54:58,2021-10-06 21:54:58,
14324,4221,Complete,2021-07-22 08:50:57,2021-07-22 15:50:57,2021-07-23 18:50:57,
14325,4081,Complete,2021-10-09 19:47:33,2021-10-10 01:47:33,2021-10-11 10:47:33,
14326,6769,Complete,2021-02-09 16:49:24,2021-02-11 09:49:24,2021-02-12 13:49:24,
14327,5930,Shipped,2021-03-20 22:02:50,2021-03-21 05:02:50,2021-03-22 05:02:50,
14328,1999,Complete,2021-08-27 14:26:12,2021-08-29 05:26:12,2021-08-31 04:26:12,
14329,1715,Complete,2021-08-21 00:58:56,2021-08-22 08:58:56,2021-08-24 00:58:56,
14330,7670,Complete,2021-02-11 09:25:53,2021-02-11 12:25:53,2021-02-12 17:25:53,
14331,3507,Complete,2021-01-16 17:49:11,2021-01-17 16:49:11,2021-01-19 10:49:11,
14332,1542,Complete,2021-08-19 08:42:32,2021-08-20 14:42:32,2021-08-21 23:42:32,
14333,1334,Complete,2021-01-07 11:20:06,2021-01-08 06:20:06,2021-01-10 03:20:06,
14334,6155,Complete,2021-06-22 04:03:03,2021-06-23 23:03:03,2021-06-25 17:03:03,
14335,4629,Complete,2021-04-09 08:42:33,2021-04-10 11:42:33,2021-04-11 19:42:33,
14336,4764,Complete,2021-08-20 10:14:46,2021-08-21 21:14:46,2021-08-23 13:14:46,
14337,5467,Complete,2021-04-07 06:28:10,2021-04-09 05:28:10,2021-04-10 18:28:10,
14338,2351,Complete,2021-03-04 03:24:34,2021-03-04 11:24:34,2021-03-06 03:24:34,
14339,7880,Complete,2021-05-31 19:15:57,2021-06-02 14:15:57,2021-06-03 22:15:57,
14340,4450,Returned,2021-04-20 11:10:26,2021-04-21 09:10:26,2021-04-22 18:10:26,2021-04-26 09:10:26
14341,7792,Complete,2021-10-31 12:14:21,2021-10-31 22:14:21,2021-11-02 11:14:21,
14342,3882,Complete,2021-09-08 23:13:51,2021-09-09 03:13:51,2021-09-10 07:13:51,
14343,9534,Complete,2021-05-12 07:08:10,2021-05-14 05:08:10,2021-05-16 04:08:10,
14344,8176,Complete,2021-01-14 14:21:14,2021-01-15 10:21:14,2021-01-17 03:21:14,
14345,9727,Complete,2021-05-16 23:48:20,2021-05-18 18:48:20,2021-05-19 19:48:20,
14346,90,Complete,2021-09-25 16:09:27,2021-09-27 06:09:27,2021-09-28 12:09:27,
14347,3391,Cancelled,2021-05-07 23:18:58,,,
14348,369,Complete,2021-10-26 00:45:17,2021-10-27 16:45:17,2021-10-29 14:45:17,
14349,73,Complete,2021-05-07 22:09:59,2021-05-09 21:09:59,2021-05-11 12:09:59,
14350,851,Complete,2021-07-15 14:22:01,2021-07-16 10:22:01,2021-07-18 05:22:01,
14351,5087,Complete,2021-08-25 17:34:09,2021-08-27 16:34:09,2021-08-29 12:34:09,
14352,2128,Complete,2021-01-09 13:24:13,2021-01-11 04:24:13,2021-01-12 17:24:13,
14353,3655,Complete,2021-06-09 18:36:28,2021-06-10 20:36:28,2021-06-12 03:36:28,
14354,7297,Complete,2021-08-08 23:03:10,2021-08-09 09:03:10,2021-08-11 00:03:10,
14355,40,Complete,2021-08-03 04:54:47,2021-08-04 12:54:47,2021-08-05 19:54:47,
14356,3100,Complete,2021-10-31 20:17:41,2021-11-01 11:17:41,2021-11-03 05:17:41,
14357,920,Complete,2021-06-01 14:59:19,2021-06-02 10:59:19,2021-06-04 01:59:19,
14358,6308,Cancelled,2021-10-08 11:42:29,,,
14359,7303,Complete,2021-01-09 03:00:06,2021-01-10 23:00:06,2021-01-12 08:00:06,
14360,6356,Processing,2021-10-26 20:32:14,,,
14361,9290,Complete,2021-09-22 11:20:01,2021-09-23 23:20:01,2021-09-25 12:20:01,
14362,4828,Complete,2021-05-25 03:02:23,2021-05-26 09:02:23,2021-05-27 13:02:23,
14363,5848,Complete,2021-04-21 22:11:36,2021-04-22 13:11:36,2021-04-23 20:11:36,
14364,8226,Complete,2021-09-30 04:18:09,2021-10-01 20:18:09,2021-10-03 05:18:09,
14365,9345,Processing,2021-10-05 18:49:48,,,
14366,188,Complete,2021-01-04 00:20:05,2021-01-04 22:20:05,2021-01-06 04:20:05,
14367,91,Complete,2021-09-21 19:52:20,2021-09-23 02:52:20,2021-09-24 13:52:20,
14368,7012,Cancelled,2021-03-31 05:52:22,,,
14369,9335,Complete,2021-06-26 02:31:43,2021-06-26 12:31:43,2021-06-27 12:31:43,
14370,5617,Complete,2021-10-11 08:20:57,2021-10-13 04:20:57,2021-10-14 22:20:57,
14371,3291,Complete,2021-01-14 10:58:48,2021-01-15 21:58:48,2021-01-17 05:58:48,
14372,4185,Complete,2021-06-27 20:35:41,2021-06-29 08:35:41,2021-07-01 07:35:41,
14373,8011,Processing,2021-02-18 10:41:39,,,
14374,4211,Complete,2021-01-20 16:24:29,2021-01-20 21:24:29,2021-01-22 11:24:29,
14375,5083,Complete,2021-07-20 09:56:01,2021-07-20 14:56:01,2021-07-22 06:56:01,
14376,1524,Complete,2021-07-13 08:06:26,2021-07-15 06:06:26,2021-07-16 14:06:26,
14377,9655,Complete,2021-09-05 17:15:32,2021-09-07 09:15:32,2021-09-08 14:15:32,
14378,9418,Processing,2021-08-21 05:44:34,,,
14379,8427,Complete,2021-10-29 03:17:59,2021-10-29 09:17:59,2021-10-30 23:17:59,
14380,1915,Complete,2021-05-27 06:52:55,2021-05-27 11:52:55,2021-05-29 01:52:55,
14381,2962,Complete,2021-06-02 08:03:32,2021-06-02 22:03:32,2021-06-04 00:03:32,
14382,1721,Complete,2021-02-24 19:22:44,2021-02-26 15:22:44,2021-02-28 06:22:44,
14383,3122,Complete,2021-07-27 15:03:44,2021-07-28 15:03:44,2021-07-30 03:03:44,
14384,6317,Cancelled,2021-03-25 02:45:32,,,
14385,9852,Complete,2021-08-31 18:13:32,2021-09-01 23:13:32,2021-09-03 04:13:32,
14386,1264,Complete,2021-09-05 12:59:56,2021-09-06 01:59:56,2021-09-07 02:59:56,
14387,6430,Complete,2021-01-19 11:45:48,2021-01-20 01:45:48,2021-01-21 04:45:48,
14388,6273,Complete,2021-08-08 09:11:41,2021-08-08 22:11:41,2021-08-09 22:11:41,
14389,3191,Complete,2021-03-12 15:09:52,2021-03-12 20:09:52,2021-03-14 12:09:52,
14390,4730,Complete,2021-05-03 08:20:47,2021-05-04 22:20:47,2021-05-06 08:20:47,
14391,8027,Complete,2021-06-08 20:25:26,2021-06-09 18:25:26,2021-06-10 21:25:26,
14392,1428,Returned,2021-02-08 10:50:29,2021-02-08 17:50:29,2021-02-10 11:50:29,2021-02-12 16:50:29
14393,3640,Complete,2021-05-27 16:44:59,2021-05-28 18:44:59,2021-05-30 14:44:59,
14394,2139,Complete,2021-01-28 10:31:12,2021-01-29 00:31:12,2021-01-30 21:31:12,
14395,4385,Complete,2021-06-01 12:30:49,2021-06-01 23:30:49,2021-06-03 19:30:49,
14396,9220,Cancelled,2021-05-28 00:53:52,,,
14397,3538,Processing,2021-02-11 19:51:14,,,
14398,1468,Complete,2021-07-23 03:56:37,2021-07-24 22:56:37,2021-07-26 13:56:37,
14399,7723,Complete,2021-03-30 00:49:50,2021-03-31 18:49:50,2021-04-02 05:49:50,
14400,6188,Complete,2021-02-25 23:05:08,2021-02-27 22:05:08,2021-03-01 21:05:08,
14401,3663,Cancelled,2021-06-16 15:50:50,,,
14402,6055,Complete,2021-08-10 14:37:16,2021-08-11 05:37:16,2021-08-12 17:37:16,
14403,1681,Cancelled,2021-09-04 00:40:56,,,
14404,9217,Complete,2021-09-10 20:04:41,2021-09-12 01:04:41,2021-09-13 21:04:41,
14405,2956,Processing,2021-10-25 11:59:00,,,
14406,4560,Complete,2021-04-08 13:43:47,2021-04-10 03:43:47,2021-04-11 11:43:47,
14407,3032,Complete,2021-06-09 01:45:43,2021-06-09 18:45:43,2021-06-11 08:45:43,
14408,8938,Shipped,2021-09-07 13:32:16,2021-09-08 19:32:16,2021-09-10 04:32:16,
14409,9995,Complete,2021-09-16 00:07:22,2021-09-17 16:07:22,2021-09-19 10:07:22,
14410,2035,Complete,2021-05-14 03:51:16,2021-05-15 08:51:16,2021-05-16 22:51:16,
14411,2715,Complete,2021-09-06 09:52:49,2021-09-06 22:52:49,2021-09-08 21:52:49,
14412,1912,Complete,2021-01-20 08:19:21,2021-01-22 06:19:21,2021-01-23 21:19:21,
14413,1198,Complete,2021-05-28 09:44:45,2021-05-28 10:44:45,2021-05-29 18:44:45,
14414,2144,Complete,2021-05-26 15:21:35,2021-05-28 03:21:35,2021-05-29 08:21:35,
14415,6701,Complete,2021-05-21 08:25:53,2021-05-21 19:25:53,2021-05-22 20:25:53,
14416,6370,Complete,2021-08-01 13:52:34,2021-08-02 21:52:34,2021-08-03 21:52:34,
14417,5094,Complete,2021-09-03 02:32:28,2021-09-03 11:32:28,2021-09-04 13:32:28,
14418,4664,Complete,2021-06-26 03:25:43,2021-06-27 16:25:43,2021-06-29 14:25:43,
14419,8156,Complete,2021-10-26 15:00:01,2021-10-27 22:00:01,2021-10-29 16:00:01,
14420,8698,Complete,2021-07-29 10:11:03,2021-07-30 07:11:03,2021-08-01 04:11:03,
14421,8193,Complete,2021-03-12 19:04:06,2021-03-13 06:04:06,2021-03-14 23:04:06,
14422,3912,Complete,2021-06-11 13:30:23,2021-06-12 01:30:23,2021-06-13 21:30:23,
14423,6752,Complete,2021-09-20 16:06:29,2021-09-22 15:06:29,2021-09-24 00:06:29,
14424,3143,Shipped,2021-07-12 14:15:47,2021-07-13 23:15:47,2021-07-15 17:15:47,
14425,2173,Complete,2021-03-24 01:55:05,2021-03-24 09:55:05,2021-03-26 01:55:05,
14426,9348,Complete,2021-07-04 02:53:56,2021-07-04 18:53:56,2021-07-05 21:53:56,
14427,4389,Processing,2021-03-21 05:54:22,,,
14428,5596,Complete,2021-02-08 05:21:26,2021-02-09 04:21:26,2021-02-11 03:21:26,
14429,3130,Processing,2021-07-30 23:46:44,,,
14430,5942,Cancelled,2021-03-11 11:45:06,,,
14431,5722,Complete,2021-01-25 21:48:45,2021-01-27 05:48:45,2021-01-28 16:48:45,
14432,7312,Complete,2021-04-03 04:53:45,2021-04-04 13:53:45,2021-04-06 11:53:45,
14433,475,Shipped,2021-05-13 15:30:41,2021-05-14 22:30:41,2021-05-16 20:30:41,
14434,4215,Complete,2021-01-04 11:09:52,2021-01-04 23:09:52,2021-01-06 10:09:52,
14435,8075,Complete,2021-02-26 09:34:44,2021-02-26 13:34:44,2021-02-28 08:34:44,
14436,2586,Complete,2021-07-08 07:41:52,2021-07-08 09:41:52,2021-07-09 11:41:52,
14437,7264,Complete,2021-10-08 03:33:57,2021-10-09 14:33:57,2021-10-10 19:33:57,
14438,3490,Complete,2021-10-07 11:24:52,2021-10-07 16:24:52,2021-10-09 02:24:52,
14439,7796,Cancelled,2021-08-19 13:13:16,,,
14440,9886,Complete,2021-05-10 13:31:15,2021-05-12 04:31:15,2021-05-13 15:31:15,
14441,2280,Complete,2021-06-13 06:43:27,2021-06-13 12:43:27,2021-06-14 14:43:27,
14442,7434,Complete,2021-03-19 12:04:47,2021-03-19 20:04:47,2021-03-21 05:04:47,
14443,6884,Complete,2021-07-08 04:42:58,2021-07-08 11:42:58,2021-07-09 22:42:58,
14444,3849,Complete,2021-03-18 01:41:09,2021-03-18 14:41:09,2021-03-20 12:41:09,
14445,6469,Complete,2021-08-31 05:34:34,2021-09-01 14:34:34,2021-09-02 15:34:34,
14446,101,Complete,2021-06-24 11:41:22,2021-06-25 02:41:22,2021-06-26 10:41:22,
14447,8432,Complete,2021-03-22 08:10:59,2021-03-22 12:10:59,2021-03-24 05:10:59,
14448,5105,Processing,2021-01-20 06:03:06,,,
14449,2700,Complete,2021-04-21 11:34:34,2021-04-23 03:34:34,2021-04-25 00:34:34,
14450,1366,Complete,2021-01-29 02:08:19,2021-01-30 17:08:19,2021-02-01 10:08:19,
14451,6637,Complete,2021-08-02 03:07:36,2021-08-03 02:07:36,2021-08-04 09:07:36,
14452,5467,Complete,2021-09-19 04:52:35,2021-09-19 12:52:35,2021-09-21 02:52:35,
14453,5142,Complete,2021-03-28 11:40:21,2021-03-29 18:40:21,2021-03-31 17:40:21,
14454,8925,Complete,2021-02-15 08:28:52,2021-02-15 23:28:52,2021-02-17 14:28:52,
14455,9153,Shipped,2021-04-26 06:53:51,2021-04-27 20:53:51,2021-04-29 15:53:51,
14456,6746,Complete,2021-02-20 13:58:09,2021-02-20 17:58:09,2021-02-22 11:58:09,
14457,7136,Complete,2021-08-22 20:19:52,2021-08-23 02:19:52,2021-08-24 05:19:52,
14458,2931,Complete,2021-05-08 18:34:23,2021-05-10 10:34:23,2021-05-12 00:34:23,
14459,272,Complete,2021-06-12 08:36:15,2021-06-14 01:36:15,2021-06-16 00:36:15,
14460,3196,Complete,2021-08-23 15:59:26,2021-08-24 04:59:26,2021-08-25 16:59:26,
14461,6762,Shipped,2021-09-11 11:58:28,2021-09-11 17:58:28,2021-09-13 03:58:28,
14462,9200,Cancelled,2021-02-26 03:34:32,,,
14463,496,Complete,2021-10-07 22:20:53,2021-10-09 06:20:53,2021-10-10 19:20:53,
14464,6965,Cancelled,2021-01-17 00:58:17,,,
14465,3741,Complete,2021-04-22 18:42:56,2021-04-23 20:42:56,2021-04-25 04:42:56,
14466,2778,Complete,2021-10-16 00:43:53,2021-10-16 08:43:53,2021-10-17 11:43:53,
14467,4426,Complete,2021-06-15 04:38:15,2021-06-16 13:38:15,2021-06-17 14:38:15,
14468,2341,Complete,2021-01-19 21:19:14,2021-01-21 10:19:14,2021-01-22 12:19:14,
14469,859,Complete,2021-02-28 03:05:19,2021-03-01 12:05:19,2021-03-02 13:05:19,
14470,6917,Complete,2021-07-22 18:14:56,2021-07-22 23:14:56,2021-07-24 13:14:56,
14471,720,Complete,2021-06-30 02:19:09,2021-06-30 21:19:09,2021-07-02 14:19:09,
14472,3330,Complete,2021-07-03 03:41:18,2021-07-03 22:41:18,2021-07-05 20:41:18,
14473,8796,Complete,2021-01-02 10:27:56,2021-01-04 04:27:56,2021-01-06 01:27:56,
14474,7315,Complete,2021-05-30 16:34:15,2021-06-01 06:34:15,2021-06-03 01:34:15,
14475,1754,Complete,2021-01-30 13:07:26,2021-01-31 22:07:26,2021-02-01 22:07:26,
14476,8619,Complete,2021-08-30 12:18:42,2021-08-30 17:18:42,2021-09-01 11:18:42,
14477,8333,Complete,2021-03-12 14:03:45,2021-03-14 08:03:45,2021-03-15 08:03:45,
14478,1779,Complete,2021-02-03 13:27:43,2021-02-04 06:27:43,2021-02-05 20:27:43,
14479,8889,Cancelled,2021-10-31 03:04:11,,,
14480,77,Complete,2021-01-27 05:31:22,2021-01-29 02:31:22,2021-01-30 02:31:22,
14481,5266,Complete,2021-02-15 07:15:25,2021-02-15 22:15:25,2021-02-17 20:15:25,
14482,4236,Complete,2021-07-23 18:20:01,2021-07-25 08:20:01,2021-07-26 20:20:01,
14483,368,Complete,2021-06-16 20:35:22,2021-06-18 06:35:22,2021-06-19 19:35:22,
14484,5357,Complete,2021-01-19 01:31:03,2021-01-19 08:31:03,2021-01-21 00:31:03,
14485,3230,Complete,2021-07-18 00:27:53,2021-07-19 08:27:53,2021-07-20 08:27:53,
14486,6180,Complete,2021-07-22 11:06:28,2021-07-23 21:06:28,2021-07-25 11:06:28,
14487,9958,Complete,2021-04-13 23:34:32,2021-04-15 03:34:32,2021-04-16 20:34:32,
14488,7574,Processing,2021-04-04 13:25:56,,,
14489,7593,Cancelled,2021-09-02 03:20:08,,,
14490,1475,Complete,2021-02-20 22:29:02,2021-02-22 19:29:02,2021-02-23 23:29:02,
14491,8465,Complete,2021-01-05 02:58:50,2021-01-05 22:58:50,2021-01-07 20:58:50,
14492,871,Processing,2021-03-12 19:10:28,,,
14493,3709,Complete,2021-04-27 12:13:54,2021-04-28 05:13:54,2021-04-29 12:13:54,
14494,2196,Complete,2021-10-18 11:41:30,2021-10-20 06:41:30,2021-10-21 20:41:30,
14495,2606,Complete,2021-06-15 00:26:24,2021-06-16 15:26:24,2021-06-18 13:26:24,
14496,6258,Complete,2021-08-06 14:26:01,2021-08-07 10:26:01,2021-08-08 15:26:01,
14497,7626,Complete,2021-05-03 07:50:31,2021-05-04 10:50:31,2021-05-06 00:50:31,
14498,4131,Complete,2021-01-31 12:06:18,2021-02-02 09:06:18,2021-02-03 15:06:18,
14499,5262,Complete,2021-01-05 16:27:10,2021-01-05 20:27:10,2021-01-07 04:27:10,
14500,4009,Complete,2021-08-26 14:36:48,2021-08-28 02:36:48,2021-08-29 18:36:48,
14501,6273,Complete,2021-08-05 00:18:14,2021-08-06 19:18:14,2021-08-07 21:18:14,
14502,1749,Cancelled,2021-09-29 22:36:58,,,
14503,4337,Complete,2021-10-18 09:40:22,2021-10-20 08:40:22,2021-10-22 04:40:22,
14504,6372,Complete,2021-01-30 10:16:57,2021-01-31 02:16:57,2021-02-01 11:16:57,
14505,3097,Complete,2021-08-10 15:16:18,2021-08-12 11:16:18,2021-08-14 06:16:18,
14506,6636,Complete,2021-10-03 04:59:29,2021-10-04 07:59:29,2021-10-06 02:59:29,
14507,5773,Complete,2021-05-22 00:37:55,2021-05-23 14:37:55,2021-05-25 12:37:55,
14508,4838,Complete,2021-08-25 00:41:39,2021-08-26 22:41:39,2021-08-28 21:41:39,
14509,1111,Complete,2021-01-21 21:57:25,2021-01-22 01:57:25,2021-01-23 10:57:25,
14510,1401,Complete,2021-08-03 09:42:09,2021-08-04 16:42:09,2021-08-05 20:42:09,
14511,2333,Complete,2021-06-02 02:23:27,2021-06-02 09:23:27,2021-06-03 18:23:27,
14512,4329,Complete,2021-01-21 09:59:23,2021-01-22 06:59:23,2021-01-23 16:59:23,
14513,1030,Complete,2021-08-01 10:13:42,2021-08-03 04:13:42,2021-08-04 19:13:42,
14514,6016,Cancelled,2021-07-12 16:17:25,,,
14515,386,Complete,2021-09-07 04:28:58,2021-09-07 08:28:58,2021-09-08 16:28:58,
14516,6410,Complete,2021-06-03 16:29:56,2021-06-05 08:29:56,2021-06-06 21:29:56,
14517,1840,Complete,2021-07-17 17:29:40,2021-07-17 21:29:40,2021-07-19 09:29:40,
14518,2435,Complete,2021-02-23 10:00:01,2021-02-23 17:00:01,2021-02-25 08:00:01,
14519,2488,Complete,2021-03-19 21:25:17,2021-03-21 09:25:17,2021-03-22 15:25:17,
14520,9353,Complete,2021-04-24 01:17:27,2021-04-25 13:17:27,2021-04-27 06:17:27,
14521,2612,Complete,2021-08-27 22:51:31,2021-08-29 05:51:31,2021-08-30 12:51:31,
14522,8653,Complete,2021-08-28 04:47:32,2021-08-29 16:47:32,2021-08-30 20:47:32,
14523,8622,Complete,2021-04-05 02:48:49,2021-04-06 01:48:49,2021-04-07 01:48:49,
14524,9580,Complete,2021-07-23 21:15:39,2021-07-24 16:15:39,2021-07-26 04:15:39,
14525,8605,Complete,2021-08-14 08:06:01,2021-08-16 07:06:01,2021-08-17 21:06:01,
14526,6185,Complete,2021-09-21 05:07:45,2021-09-22 11:07:45,2021-09-24 01:07:45,
14527,6330,Complete,2021-10-21 04:53:13,2021-10-22 22:53:13,2021-10-24 01:53:13,
14528,6163,Complete,2021-08-27 02:27:26,2021-08-28 18:27:26,2021-08-30 17:27:26,
14529,8055,Cancelled,2021-08-21 19:16:06,,,
14530,2305,Complete,2021-01-30 17:44:00,2021-02-01 04:44:00,2021-02-02 19:44:00,
14531,3854,Complete,2021-05-28 15:38:21,2021-05-28 20:38:21,2021-05-30 02:38:21,
14532,4269,Cancelled,2021-01-09 07:17:11,,,
14533,8115,Complete,2021-01-03 08:04:35,2021-01-03 22:04:35,2021-01-05 15:04:35,
14534,3607,Complete,2021-04-07 19:43:34,2021-04-09 01:43:34,2021-04-10 08:43:34,
14535,8718,Complete,2021-06-09 21:05:38,2021-06-11 04:05:38,2021-06-12 04:05:38,
14536,232,Complete,2021-03-21 00:47:13,2021-03-22 19:47:13,2021-03-24 08:47:13,
