order_id,customer_id,status,created_at,shipped_at,delivered_at,returned_at
2317,9005,Returned,2021-05-19 04:04:31,2021-05-19 08:04:31,2021-05-20 13:04:31,2021-05-25 04:04:31
2318,5586,Complete,2021-07-17 12:07:54,2021-07-18 14:07:54,2021-07-19 23:07:54,
2319,6253,Cancelled,2021-08-28 02:46:08,,,
2320,5794,Complete,2021-09-16 16:10:58,2021-09-18 10:10:58,2021-09-20 07:10:58,
2321,3277,Complete,2021-06-22 09:59:31,2021-06-23 04:59:31,2021-06-24 23:59:31,
2322,7124,Complete,2021-03-26 16:50:15,2021-03-26 22:50:15,2021-03-28 06:50:15,
2323,6574,Cancelled,2021-09-04 22:34:40,,,
2324,4395,Complete,2021-04-11 07:11:36,2021-04-12 23:11:36,2021-04-14 19:11:36,
2325,1186,Cancelled,2021-06-05 16:04:24,,,
2326,2279,Complete,2021-07-10 04:36:52,2021-07-10 14:36:52,2021-07-12 10:36:52,
2327,519,Returned,2021-03-09 16:50:54,2021-03-11 08:50:54,2021-03-12 16:50:54,2021-03-16 04:50:54
2328,211,Shipped,2021-02-09 07:54:46,2021-02-09 21:54:46,2021-02-11 06:54:46,
2329,6863,Complete,2021-09-19 08:18:04,2021-09-19 11:18:04,2021-09-20 14:18:04,
2330,6736,Cancelled,2021-02-15 21:47:09,,,
2331,2166,Complete,2021-08-23 19:15:23,2021-08-24 09:15:23,2021-08-25 09:15:23,
2332,5100,Complete,2021-11-11 23:11:58,2021-11-12 22:11:58,2021-11-14 14:11:58,
2333,3292,Processing,2021-01-22 10:49:46,,,
2334,9376,Complete,2021-09-30 13:39:37,2021-10-02 10:39:37,2021-10-03 11:39:37,
2335,6956,Complete,2021-08-07 17:24:11,2021-08-09 13:24:11,2021-08-10 13:24:11,
2336,2922,Complete,2021-09-26 15:41:25,2021-09-27 15:41:25,2021-09-29 09:41:25,
2337,3142,Complete,2021-08-27 07:40:46,2021-08-29 03:40:46,2021-08-30 18:40:46,
2338,1665,Complete,2021-04-04 09:14:38,2021-04-05 20:14:38,2021-04-07 15:14:38,
2339,2953,Processing,2021-06-10 15:39:43,,,
2340,3787,Complete,2021-04-26 01:22:19,2021-04-27 02:22:19,2021-04-28 03:22:19,
2341,2624,Complete,2021-08-19 15:20:22,2021-08-21 02:20:22,2021-08-22 07:20:22,
2342,6664,Complete,2021-07-18 14:49:05,2021-07-19 03:49:05,2021-07-20 06:49:05,
2343,4870,Complete,2021-10-17 06:53:02,2021-10-19 03:53:02,2021-10-20 15:53:02,
2344,8502,Complete,2021-01-15 15:59:46,2021-01-15 16:59:46,2021-01-17 05:59:46,
2345,5154,Complete,2021-04-06 15:38:55,2021-04-07 23:38:55,2021-04-09 11:38:55,
2346,1431,Complete,2021-06-17 11:51:42,2021-06-18 02:51:42,2021-06-19 06:51:42,
2347,7398,Processing,2021-04-08 02:25:55,,,
2348,1802,Complete,2021-03-04 00:53:46,2021-03-04 03:53:46,2021-03-05 07:53:46,
2349,7496,Complete,2021-11-07 22:02:40,2021-11-09 07:02:40,2021-11-10 18:02:40,
2350,1513,Complete,2021-03-18 04:35:28,2021-03-18 08:35:28,2021-03-19 19:35:28,
2351,9272,Cancelled,2021-10-10 23:39:17,,,
2352,623,Cancelled,2021-02-08 10:36:50,,,
2353,8315,Complete,2021-07-04 21:12:39,2021-07-06 04:12:39,2021-07-07 23:12:39,
2354,6307,Complete,2021-06-22 00:11:48,2021-06-22 18:11:48,2021-06-24 14:11:48,
2355,2591,Cancelled,2021-05-18 10:41:45,,,
2356,8887,Complete,2021-05-25 14:51:50,2021-05-27 08:51:50,2021-05-29 05:51:50,
2357,4691,Complete,2021-07-15 00:49:58,2021-07-15 05:49:58,2021-07-16 19:49:58,
2358,4566,Complete,2021-02-28 03:40:08,2021-03-01 20:40:08,2021-03-03 19:40:08,
2359,5366,Complete,2021-06-14 18:58:08,2021-06-16 11:58:08,2021-06-17 17:58:08,
2360,9612,Processing,2021-03-15 06:31:08,,,
2361,250,Complete,2021-04-29 20:04:24,2021-05-01 09:04:24,2021-05-02 15:04:24,
2362,2206,Complete,2021-09-14 06:34:32,2021-09-14 22:34:32,2021-09-16 07:34:32,
2363,2098,Complete,2021-02-18 16:20:44,2021-02-19 05:20:44,2021-02-20 19:20:44,
2364,28,Returned,2021-08-10 15:04:19,2021-08-11 14:04:19,2021-08-13 09:04:19,2021-08-17 19:04:19
2365,241,Complete,2021-02-01 21:54:59,2021-02-02 07:54:59,2021-02-03 14:54:59,
2366,9397,Cancelled,2021-08-06 12:32:29,,,
2367,6307,Complete,2021-05-21 16:11:53,2021-05-23 04:11:53,2021-05-24 11:11:53,
2368,2003,Cancelled,2021-10-10 14:45:22,,,
2369,1697,Complete,2021-05-20 07:08:44,2021-05-21 08:08:44,2021-05-22 22:08:44,
2370,7652,Complete,2021-02-27 16:16:33,2021-02-27 19:16:33,2021-03-01 16:16:33,
2371,6807,Cancelled,2021-05-03 01:23:39,,,
2372,1526,Complete,2021-03-05 09:19:52,2021-03-05 20:19:52,2021-03-07 01:19:52,
2373,5924,Complete,2021-04-02 03:34:42,2021-04-03 08:34:42,2021-04-04 23:34:42,
2374,3577,Complete,2021-05-10 05:33:59,2021-05-10 21:33:59,2021-05-12 16:33:59,
2375,1610,Complete,2021-06-24 15:16:14,2021-06-26 00:16:14,2021-06-27 01:16:14,
2376,1584,Complete,2021-03-11 03:13:10,2021-03-11 19:13:10,2021-03-13 03:13:10,
2377,1832,Complete,2021-07-12 18:39:45,2021-07-14 16:39:45,2021-07-16 05:39:45,
2378,9602,Complete,2021-09-15 10:44:11,2021-09-15 15:44:11,2021-09-17 01:44:11,
2379,1128,Complete,2021-02-13 11:45:06,2021-02-15 00:45:06,2021-02-16 20:45:06,
2380,6176,Complete,2021-09-22 07:44:34,2021-09-23 17:44:34,2021-09-25 00:44:34,
2381,9782,Complete,2021-05-22 19:12:54,2021-05-23 05:12:54,2021-05-24 17:12:54,
2382,4373,Complete,2021-03-07 18:29:35,2021-03-08 13:29:35,2021-03-10 06:29:35,
2383,3471,Complete,2021-03-05 08:12:04,2021-03-05 10:12:04,2021-03-06 11:12:04,
2384,9493,Cancelled,2021-11-13 13:20:26,,,
2385,1115,Cancelled,2021-05-15 21:35:51,,,
2386,7493,Complete,2021-09-28 21:21:40,2021-09-30 00:21:40,2021-10-01 21:21:40,
2387,3511,Cancelled,2021-03-03 18:38:42,,,
2388,2763,Complete,2021-02-14 04:23:36,2021-02-16 01:23:36,2021-02-17 02:23:36,
2389,6628,Complete,2021-05-20 04:13:44,2021-05-21 13:13:44,2021-05-23 08:13:44,
2390,8172,Complete,2021-02-18 14:42:25,2021-02-20 01:42:25,2021-02-21 08:42:25,
2391,2199,Complete,2021-03-08 17:38:33,2021-03-10 03:38:33,2021-03-11 07:38:33,
2392,8285,Complete,2021-10-07 22:05:35,2021-10-09 21:05:35,2021-10-10 21:05:35,
2393,261,Complete,2021-03-17 23:13:12,2021-03-19 01:13:12,2021-03-20 19:13:12,
2394,4040,Complete,2021-09-22 03:20:10,2021-09-23 13:20:10,2021-09-25 11:20:10,
2395,9249,Complete,2021-09-28 05:24:02,2021-09-30 01:24:02,2021-10-01 23:24:02,
2396,1155,Complete,2021-04-02 12:48:55,2021-04-04 06:48:55,2021-04-05 15:48:55,
2397,4816,Complete,2021-09-16 08:14:42,2021-09-18 03:14:42,2021-09-19 22:14:42,
2398,923,Complete,2021-11-10 10:54:18,2021-11-11 12:54:18,2021-11-13 11:54:18,
2399,2071,Complete,2021-10-19 05:33:40,2021-10-19 13:33:40,2021-10-20 23:33:40,
2400,2559,Complete,2021-01-08 08:28:08,2021-01-09 07:28:08,2021-01-11 03:28:08,
2401,9144,Complete,2021-04-04 07:37:05,2021-04-06 04:37:05,2021-04-07 18:37:05,
2402,1828,Complete,2021-01-12 20:28:28,2021-01-14 05:28:28,2021-01-15 11:28:28,
2403,6286,Complete,2021-02-23 11:37:34,2021-02-24 11:37:34,2021-02-26 07:37:34,
2404,5110,Complete,2021-09-20 19:51:22,2021-09-21 22:51:22,2021-09-23 21:51:22,
2405,7998,Complete,2021-06-21 16:42:12,2021-06-22 08:42:12,2021-06-24 01:42:12,
2406,2127,Complete,2021-08-18 20:56:32,2021-08-19 11:56:32,2021-08-21 07:56:32,
2407,4603,Complete,2021-09-22 16:09:57,2021-09-22 21:09:57,2021-09-24 04:09:57,
2408,9989,Complete,2021-11-10 19:44:45,2021-11-12 10:44:45,2021-11-14 00:44:45,
2409,5305,Complete,2021-05-18 01:39:10,2021-05-19 18:39:10,2021-05-21 06:39:10,
2410,4657,Complete,2021-03-11 04:21:41,2021-03-11 19:21:41,2021-03-13 17:21:41,
2411,2370,Complete,2021-05-09 23:57:36,2021-05-11 18:57:36,2021-05-12 22:57:36,
2412,3801,Complete,2021-01-07 21:49:27,2021-01-09 16:49:27,2021-01-10 21:49:27,
2413,2563,Complete,2021-08-27 00:22:51,2021-08-28 21:22:51,2021-08-30 18:22:51,
2414,5049,Complete,2021-08-01 07:02:38,2021-08-03 06:02:38,2021-08-05 04:02:38,
2415,5439,Complete,2021-07-20 17:29:40,2021-07-22 02:29:40,2021-07-23 08:29:40,
2416,6401,Complete,2021-05-26 11:59:50,2021-05-27 15:59:50,2021-05-29 05:59:50,
2417,471,Complete,2021-04-23 20:23:41,2021-04-24 05:23:41,2021-04-25 09:23:41,
2418,2017,Complete,2021-10-28 09:36:40,2021-10-29 06:36:40,2021-10-30 07:36:40,
2419,9092,Complete,2021-04-16 02:03:03,2021-04-17 17:03:03,2021-04-19 13:03:03,
2420,816,Complete,2021-03-02 11:27:49,2021-03-02 12:27:49,2021-03-03 23:27:49,
2421,5793,Complete,2021-03-27 19:00:04,2021-03-28 23:00:04,2021-03-30 10:00:04,
2422,1916,Processing,2021-05-04 19:02:44,,,
2423,2847,Complete,2021-05-27 14:13:33,2021-05-29 00:13:33,2021-05-30 22:13:33,
2424,6819,Processing,2021-03-21 15:39:34,,,
2425,8116,Returned,2021-07-13 07:08:40,2021-07-13 11:08:40,2021-07-15 00:08:40,2021-07-18 10:08:40
2426,9899,Complete,2021-02-15 18:51:22,2021-02-16 11:51:22,2021-02-17 16:51:22,
2427,2597,Complete,2021-05-03 23:53:36,2021-05-05 22:53:36,2021-05-07 12:53:36,
2428,2197,Complete,2021-07-07 05:02:32,2021-07-09 01:02:32,2021-07-10 18:02:32,
2429,1134,Complete,2021-04-30 19:53:39,2021-05-02 09:53:39,2021-05-03 23:53:39,
2430,9890,Complete,2021-07-04 20:32:58,2021-07-05 05:32:58,2021-07-06 22:32:58,
2431,6200,Complete,2021-06-25 02:56:39,2021-06-26 18:56:39,2021-06-28 04:56:39,
2432,4029,Complete,2021-03-12 15:45:54,2021-03-13 23:45:54,2021-03-15 08:45:54,
2433,8134,Processing,2021-03-11 08:32:12,,,
2434,5841,Processing,2021-05-07 22:51:27,,,
2435,7685,Complete,2021-02-20 01:48:57,2021-02-21 17:48:57,2021-02-23 00:48:57,
2436,4270,Complete,2021-03-31 01:01:16,2021-03-31 23:01:16,2021-04-02 05:01:16,
2437,8653,Complete,2021-10-21 23:36:30,2021-10-23 01:36:30,2021-10-24 06:36:30,
2438,98,Complete,2021-09-08 22:18:09,2021-09-09 23:18:09,2021-09-11 07:18:09,
2439,7649,Complete,2021-01-04 11:56:25,2021-01-04 12:56:25,2021-01-06 03:56:25,
2440,5320,Returned,2021-03-07 17:57:17,2021-03-09 01:57:17,2021-03-10 02:57:17,2021-03-14 18:57:17
2441,3686,Complete,2021-05-13 10:33:51,2021-05-15 02:33:51,2021-05-16 10:33:51,
2442,1919,Complete,2021-08-23 20:33:08,2021-08-24 10:33:08,2021-08-26 08:33:08,
2443,401,Complete,2021-09-09 22:47:59,2021-09-10 19:47:59,2021-09-12 15:47:59,
2444,5286,Complete,2021-01-19 23:20:51,2021-01-21 01:20:51,2021-01-22 16:20:51,
2445,47,Shipped,2021-01-04 05:09:06,2021-01-04 17:09:06,2021-01-06 12:09:06,
2446,7224,Complete,2021-08-27 09:34:54,2021-08-29 08:34:54,2021-08-30 17:34:54,
2447,7362,Cancelled,2021-02-05 01:37:19,,,
2448,9257,Complete,2021-05-15 23:27:59,2021-05-16 13:27:59,2021-05-18 01:27:59,
2449,5083,Complete,2021-06-22 22:00:07,2021-06-24 01:00:07,2021-06-25 06:00:07,
2450,4667,Complete,2021-02-04 00:21:09,2021-02-05 11:21:09,2021-02-06 22:21:09,
2451,4201,Cancelled,2021-09-15 15:02:12,,,
2452,4067,Cancelled,2021-10-11 03:57:22,,,
2453,7119,Complete,2021-03-12 09:50:14,2021-03-13 21:50:14,2021-03-15 06:50:14,
2454,963,Complete,2021-03-25 05:57:09,2021-03-26 21:57:09,2021-03-28 07:57:09,
2455,5745,Complete,2021-06-27 10:38:00,2021-06-28 23:38:00,2021-06-30 10:38:00,
2456,2487,Cancelled,2021-06-11 02:19:45,,,
2457,2525,Complete,2021-03-29 23:18:45,2021-03-31 03:18:45,2021-04-01 03:18:45,
2458,220,Complete,2021-02-23 06:35:04,2021-02-23 07:35:04,2021-02-25 06:35:04,
2459,3448,Complete,2021-09-10 06:26:44,2021-09-11 20:26:44,2021-09-13 06:26:44,
2460,8407,Processing,2021-04-04 21:54:25,,,
2461,6930,Complete,2021-10-10 16:53:50,2021-10-11 22:53:50,2021-10-12 22:53:50,
2462,6678,Complete,2021-06-08 19:38:49,2021-06-09 14:38:49,2021-06-10 20:38:49,
2463,2306,Complete,2021-07-18 11:29:04,2021-07-19 02:29:04,2021-07-20 03:29:04,
2464,8218,Complete,2021-04-11 07:37:17,2021-04-12 04:37:17,2021-04-13 07:37:17,
2465,7242,Complete,2021-10-14 15:50:54,2021-10-15 23:50:54,2021-10-17 06:50:54,
2466,6505,Complete,2021-10-31 08:07:31,2021-11-02 04:07:31,2021-11-03 10:07:31,
2467,2306,Complete,2021-07-04 17:04:34,2021-07-04 19:04:34,2021-07-06 03:04:34,
2468,9035,Complete,2021-02-27 20:38:55,2021-03-01 16:38:55,2021-03-03 12:38:55,
2469,6879,Complete,2021-06-05 23:21:41,2021-06-06 19:21:41,2021-06-08 15:21:41,
2470,6810,Processing,2021-07-25 07:41:21,,,
2471,3370,Complete,2021-10-22 07:44:54,2021-10-23 08:44:54,2021-10-24 15:44:54,
2472,5062,Cancelled,2021-07-31 01:41:41,,,
2473,6463,Complete,2021-01-03 04:13:45,2021-01-05 03:13:45,2021-01-06 05:13:45,
2474,5030,Complete,2021-04-05 00:21:18,2021-04-05 20:21:18,2021-04-06 21:21:18,
2475,5607,Complete,2021-09-22 02:46:42,2021-09-23 23:46:42,2021-09-25 03:46:42,
2476,7491,Complete,2021-04-19 22:57:52,2021-04-20 21:57:52,2021-04-22 00:57:52,
2477,6796,Complete,2021-11-08 00:44:30,2021-11-08 17:44:30,2021-11-09 17:44:30,
2478,9926,Cancelled,2021-08-20 12:56:50,,,
2479,1452,Complete,2021-05-29 14:18:16,2021-05-30 02:18:16,2021-06-01 01:18:16,
2480,1079,Cancelled,2021-07-24 22:41:03,,,
2481,8966,Processing,2021-08-24 08:33:34,,,
2482,7731,Complete,2021-03-30 18:48:20,2021-04-01 09:48:20,2021-04-02 21:48:20,
2483,8596,Cancelled,2021-05-24 06:53:12,,,
2484,1773,Complete,2021-03-26 10:06:37,2021-03-27 01:06:37,2021-03-28 14:06:37,
2485,2599,Complete,2021-02-02 21:27:33,2021-02-04 04:27:33,2021-02-06 02:27:33,
2486,9578,Complete,2021-02-13 05:23:49,2021-02-13 15:23:49,2021-02-15 05:23:49,
2487,9545,Processing,2021-04-29 23:51:39,,,
2488,3232,Complete,2021-02-13 13:38:29,2021-02-15 05:38:29,2021-02-16 21:38:29,
2489,7119,Cancelled,2021-09-17 17:21:57,,,
2490,9925,Complete,2021-04-18 20:30:38,2021-04-19 20:30:38,2021-04-21 14:30:38,
2491,9628,Complete,2021-08-14 22:32:12,2021-08-15 14:32:12,2021-08-16 19:32:12,
2492,4563,Complete,2021-10-23 02:25:41,2021-10-23 21:25:41,2021-10-24 22:25:41,
2493,8439,Complete,2021-03-26 04:32:41,2021-03-27 06:32:41,2021-03-28 10:32:41,
2494,2958,Complete,2021-10-11 21:58:48,2021-10-13 10:58:48,2021-10-15 00:58:48,
2495,7153,Cancelled,2021-02-07 02:37:52,,,
2496,529,Complete,2021-07-01 23:02:57,2021-07-03 15:02:57,2021-07-04 18:02:57,
2497,8586,Complete,2021-01-17 07:24:38,2021-01-18 20:24:38,2021-01-20 04:24:38,
2498,6969,Complete,2021-10-18 22:00:16,2021-10-20 11:00:16,2021-10-22 02:00:16,
2499,2817,Complete,2021-01-14 17:38:13,2021-01-15 07:38:13,2021-01-16 15:38:13,
2500,7246,Complete,2021-05-19 00:45:09,2021-05-20 10:45:09,2021-05-21 21:45:09,
2501,5078,Complete,2021-09-26 23:41:14,2021-09-28 04:41:14,2021-09-29 07:41:14,
2502,9089,Cancelled,2021-10-28 20:56:42,,,
2503,1970,Processing,2021-03-03 16:03:44,,,
2504,9486,Complete,2021-06-10 14:37:02,2021-06-10 16:37:02,2021-06-12 00:37:02,
2505,5406,Complete,2021-09-27 06:29:57,2021-09-28 06:29:57,2021-09-29 09:29:57,
2506,6593,Complete,2021-08-19 20:56:21,2021-08-20 21:56:21,2021-08-22 05:56:21,
2507,5188,Cancelled,2021-02-16 21:58:28,,,
2508,8055,Complete,2021-11-10 17:19:34,2021-11-11 10:19:34,2021-11-13 01:19:34,
2509,2629,Complete,2021-06-01 03:19:52,2021-06-01 06:19:52,2021-06-02 08:19:52,
2510,3019,Processing,2021-01-15 03:49:28,,,
2511,6148,Complete,2021-08-27 16:20:07,2021-08-28 09:20:07,2021-08-29 23:20:07,
2512,2338,Complete,2021-02-15 02:08:03,2021-02-16 06:08:03,2021-02-17 18:08:03,
2513,5213,Complete,2021-10-31 03:27:14,2021-11-01 13:27:14,2021-11-02 23:27:14,
2514,2719,Complete,2021-10-23 12:35:20,2021-10-23 21:35:20,2021-10-25 07:35:20,
2515,2511,Complete,2021-07-26 14:51:25,2021-07-27 04:51:25,2021-07-28 04:51:25,
2516,6780,Complete,2021-10-21 03:43:54,2021-10-22 23:43:54,2021-10-24 10:43:54,
2517,6630,Complete,2021-08-09 15:49:15,2021-08-10 04:49:15,2021-08-11 17:49:15,
2518,2571,Cancelled,2021-06-16 00:14:01,,,
2519,9305,Complete,2021-09-19 13:19:51,2021-09-21 00:19:51,2021-09-22 19:19:51,
2520,9528,Cancelled,2021-02-17 18:03:18,,,
2521,6121,Returned,2021-07-03 08:28:42,2021-07-04 18:28:42,2021-07-05 21:28:42,2021-07-09 12:28:42
2522,9416,Complete,2021-01-08 03:01:32,2021-01-08 16:01:32,2021-01-10 06:01:32,
2523,4928,Complete,2021-11-10 23:04:34,2021-11-11 07:04:34,2021-11-12 20:04:34,
2524,6835,Complete,2021-11-08 10:56:32,2021-11-09 22:56:32,2021-11-11 05:56:32,
2525,3157,Complete,2021-11-01 20:06:07,2021-11-03 07:06:07,2021-11-05 06:06:07,
2526,8254,Complete,2021-03-28 19:45:07,2021-03-29 08:45:07,2021-03-30 12:45:07,
2527,2508,Complete,2021-07-14 22:20:21,2021-07-16 10:20:21,2021-07-17 11:20:21,
2528,3877,Complete,2021-03-07 15:52:16,2021-03-08 10:52:16,2021-03-09 10:52:16,
2529,1876,Complete,2021-01-02 02:30:24,2021-01-03 21:30:24,2021-01-05 07:30:24,
2530,4184,Complete,2021-09-14 23:01:31,2021-09-16 13:01:31,2021-09-18 01:01:31,
2531,7767,Complete,2021-03-24 12:30:59,2021-03-25 13:30:59,2021-03-26 20:30:59,
2532,1294,Complete,2021-07-08 21:11:56,2021-07-10 09:11:56,2021-07-12 04:11:56,
2533,6653,Cancelled,2021-03-03 17:15:37,,,
2534,2764,Complete,2021-08-29 08:23:40,2021-08-30 11:23:40,2021-09-01 02:23:40,
2535,2610,Complete,2021-06-08 06:22:47,2021-06-10 03:22:47,2021-06-11 05:22:47,
2536,7371,Shipped,2021-07-10 05:21:18,2021-07-10 12:21:18,2021-07-11 19:21:18,
2537,9285,Complete,2021-07-25 22:50:24,2021-07-26 09:50:24,2021-07-27 18:50:24,
2538,6347,Complete,2021-06-05 18:58:31,2021-06-06 05:58:31,2021-06-07 11:58:31,
2539,3129,Complete,2021-06-23 13:08:23,2021-06-25 04:08:23,2021-06-26 21:08:23,
2540,4013,Complete,2021-06-10 18:44:35,2021-06-12 11:44:35,2021-06-13 12:44:35,
2541,5487,Complete,2021-03-12 02:12:56,2021-03-12 13:12:56,2021-03-14 02:12:56,
2542,7346,Complete,2021-09-15 22:54:24,2021-09-16 03:54:24,2021-09-17 15:54:24,
2543,186,Complete,2021-11-03 09:50:31,2021-11-04 05:50:31,2021-11-06 03:50:31,
2544,9674,Complete,2021-05-10 16:14:01,2021-05-12 14:14:01,2021-05-14 03:14:01,
2545,4423,Complete,2021-09-17 21:24:19,2021-09-17 23:24:19,2021-09-19 09:24:19,
2546,2040,Complete,2021-01-21 19:07:40,2021-01-23 07:07:40,2021-01-24 16:07:40,
2547,8947,Complete,2021-10-19 23:55:59,2021-10-20 21:55:59,2021-10-21 22:55:59,
2548,7952,Complete,2021-01-23 21:24:59,2021-01-24 21:24:59,2021-01-26 00:24:59,
2549,1372,Cancelled,2021-01-11 21:49:24,,,
2550,4380,Complete,2021-03-03 17:10:00,2021-03-04 06:10:00,2021-03-05 17:10:00,
2551,8558,Complete,2021-10-04 17:59:13,2021-10-05 16:59:13,2021-10-07 02:59:13,
2552,8980,Complete,2021-08-13 15:41:59,2021-08-13 17:41:59,2021-08-14 22:41:59,
2553,9830,Complete,2021-09-22 02:44:52,2021-09-23 14:44:52,2021-09-24 16:44:52,
2554,1863,Complete,2021-08-09 05:33:39,2021-08-10 21:33:39,2021-08-12 03:33:39,
2555,687,Processing,2021-06-05 12:48:28,,,
2556,4910,Complete,2021-06-13 03:52:27,2021-06-13 16:52:27,2021-06-15 03:52:27,
2557,1456,Complete,2021-04-07 03:18:21,2021-04-08 05:18:21,2021-04-09 07:18:21,
2558,8594,Complete,2021-08-16 12:59:25,2021-08-16 21:59:25,2021-08-18 02:59:25,
2559,321,Complete,2021-07-19 05:03:45,2021-07-21 04:03:45,2021-07-22 05:03:45,
2560,6307,Complete,2021-11-03 11:15:48,2021-11-04 22:15:48,2021-11-06 19:15:48,
2561,4976,Complete,2021-07-22 06:14:44,2021-07-23 10:14:44,2021-07-24 23:14:44,
2562,6094,Complete,2021-07-09 21:51:25,2021-07-10 21:51:25,2021-07-12 14:51:25,
2563,9787,Cancelled,2021-09-05 07:48:44,,,
2564,5911,Complete,2021-02-11 15:58:12,2021-02-12 18:58:12,2021-02-14 16:58:12,
2565,2399,Complete,2021-01-19 21:35:19,2021-01-21 18:35:19,2021-01-23 17:35:19,
2566,318,Processing,2021-06-09 21:52:43,,,
2567,7658,Complete,2021-09-06 23:59:45,2021-09-07 02:59:45,2021-09-08 10:59:45,
2568,8735,Complete,2021-08-16 19:48:44,2021-08-17 07:48:44,2021-08-18 20:48:44,
2569,1661,Complete,2021-02-24 00:50:53,2021-02-24 12:50:53,2021-02-25 21:50:53,
2570,7892,Cancelled,2021-03-21 16:00:55,,,
2571,8598,Complete,2021-08-06 19:28:28,2021-08-07 00:28:28,2021-08-08 17:28:28,
2572,8709,Returned,2021-07-01 16:13:36,2021-07-03 00:13:36,2021-07-04 18:13:36,2021-07-08 21:13:36
2573,1917,Complete,2021-09-27 03:55:24,2021-09-28 12:55:24,2021-09-30 04:55:24,
2574,7953,Complete,2021-07-24 15:17:21,2021-07-25 16:17:21,2021-07-27 14:17:21,
2575,6520,Cancelled,2021-03-20 21:46:06,,,
2576,3366,Complete,2021-05-06 15:55:55,2021-05-08 13:55:55,2021-05-09 14:55:55,
2577,6955,Cancelled,2021-05-14 09:20:06,,,
2578,3186,Complete,2021-02-27 16:31:49,2021-02-28 15:31:49,2021-03-02 12:31:49,
2579,7975,Returned,2021-10-18 00:31:29,2021-10-19 03:31:29,2021-10-20 20:31:29,2021-10-23 08:31:29
2580,6968,Complete,2021-11-06 15:58:01,2021-11-06 21:58:01,2021-11-08 14:58:01,
2581,3427,Complete,2021-02-04 19:37:48,2021-02-05 17:37:48,2021-02-07 07:37:48,
2582,8015,Complete,2021-05-10 17:45:21,2021-05-11 00:45:21,2021-05-12 01:45:21,
2583,9407,Complete,2021-09-14 08:28:15,2021-09-15 13:28:15,2021-09-17 08:28:15,
2584,683,Complete,2021-10-02 22:57:08,2021-10-03 07:57:08,2021-10-04 09:57:08,
2585,1768,Cancelled,2021-10-03 02:05:56,,,
2586,3045,Complete,2021-04-18 21:54:49,2021-04-20 17:54:49,2021-04-22 11:54:49,
2587,8491,Complete,2021-10-22 03:21:54,2021-10-23 14:21:54,2021-10-25 04:21:54,
2588,3129,Complete,2021-01-02 00:39:58,2021-01-02 21:39:58,2021-01-04 20:39:58,
2589,81,Complete,2021-03-06 01:40:25,2021-03-07 15:40:25,2021-03-09 02:40:25,
2590,2818,Cancelled,2021-05-25 14:22:34,,,
2591,9459,Complete,2021-05-03 14:25:54,2021-05-03 23:25:54,2021-05-05 13:25:54,
2592,58,Complete,2021-02-25 05:04:57,2021-02-26 19:04:57,2021-02-28 05:04:57,
2593,2631,Complete,2021-09-04 22:17:02,2021-09-06 10:17:02,2021-09-08 08:17:02,
2594,9044,Complete,2021-01-21 20:32:49,2021-01-22 01:32:49,2021-01-23 11:32:49,
2595,7338,Complete,2021-05-14 05:45:25,2021-05-15 18:45:25,2021-05-17 02:45:25,
2596,369,Complete,2021-09-15 02:26:22,2021-09-16 18:26:22,2021-09-18 01:26:22,
2597,7002,Complete,2021-09-29 05:35:52,2021-09-30 18:35:52,2021-10-02 04:35:52,
2598,6637,Cancelled,2021-09-25 08:38:29,,,
2599,5800,Complete,2021-06-15 10:09:47,2021-06-15 19:09:47,2021-06-17 10:09:47,
2600,8712,Complete,2021-05-17 00:08:44,2021-05-17 19:08:44,2021-05-19 04:08:44,
2601,3311,Complete,2021-08-27 10:39:33,2021-08-28 12:39:33,2021-08-30 11:39:33,
2602,2913,Complete,2021-08-31 15:30:36,2021-09-01 02:30:36,2021-09-02 10:30:36,
2603,9391,Complete,2021-11-04 22:56:14,2021-11-05 00:56:14,2021-11-06 11:56:14,
2604,9245,Complete,2021-04-10 00:30:54,2021-04-10 14:30:54,2021-04-12 09:30:54,
2605,6469,Complete,2021-11-05 09:46:20,2021-11-05 19:46:20,2021-11-07 18:46:20,
2606,5961,Complete,2021-10-16 07:56:32,2021-10-16 19:56:32,2021-10-18 02:56:32,
2607,716,Complete,2021-03-03 01:00:21,2021-03-04 06:00:21,2021-03-05 09:00:21,
2608,516,Complete,2021-03-21 13:04:02,2021-03-22 11:04:02,2021-03-23 23:04:02,
2609,1639,Complete,2021-08-06 22:32:55,2021-08-07 14:32:55,2021-08-09 06:32:55,
2610,7935,Complete,2021-04-08 23:10:25,2021-04-09 18:10:25,2021-04-11 10:10:25,
2611,1042,Complete,2021-05-10 09:27:57,2021-05-10 16:27:57,2021-05-11 18:27:57,
2612,1435,Complete,2021-09-17 12:32:13,2021-09-18 01:32:13,2021-09-19 17:32:13,
2613,2740,Complete,2021-06-25 22:45:10,2021-06-26 21:45:10,2021-06-28 13:45:10,
2614,6603,Complete,2021-10-23 23:33:21,2021-10-25 17:33:21,2021-10-27 03:33:21,
2615,7497,Cancelled,2021-05-07 22:43:33,,,
2616,598,Complete,2021-10-02 04:19:27,2021-10-03 13:19:27,2021-10-05 00:19:27,
2617,1687,Complete,2021-09-16 15:22:33,2021-09-18 13:22:33,2021-09-19 18:22:33,
